"행정구역(시군구)별","연령별","항목","단위","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","1970 년","1971 년","1972 년","1973 년","1974 년","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"서울특별시","35 - 39세","시도내이동-시군구내[명]","명","1670","2243","2372","2120","2415","2144","2222","2498","2225","","","","","","","","","","","","","","","","","","","","","","","","","","66293","69369","65285","53878","74960","69779","72178","71934","68361","58790","63135","72508","70019","68076","60838","55482","55080","46749","44848","46399","48560","46772","44970","43441","41805","44282","35571","26513",
"서울특별시","35 - 39세","시도내이동-시군구간 전입[명]","명","3251","4692","4459","3915","4317","3955","4067","4737","3978","","","","","","","","","","","","","","","","","","","","","","","","","","88810","86244","81338","71995","88895","83039","79912","77792","78394","68967","75443","87469","86116","86774","81130","76057","71305","62206","59996","61823","61879","61563","62474","61892","62113","71172","60960","47897",
"서울특별시","35 - 39세","시도내이동-시군구간 전출[명]","명","3251","4692","4459","3915","4317","3955","4067","4737","3978","","","","","","","","","","","","","","","","","","","","","","","","","","88810","86244","81338","71995","88895","83039","79912","77792","78394","68967","75443","87469","86116","86774","81130","76057","71305","62206","59996","61823","61879","61563","62474","61892","62113","71172","60960","47897",
"서울특별시","35 - 39세","시도간전입[명]","명","2475","3130","2952","2483","2587","2468","2522","2851","2431","","","","","","","","","","","","","","","","","","","","","","","","","","47728","53334","53817","49872","62097","58813","56293","54386","53487","50219","53819","62172","60309","58616","56893","51360","46691","43211","40765","40365","39214","39216","40210","39991","40368","42988","35552","30203",
"서울특별시","35 - 39세","시도간전출[명]","명","3667","4543","4260","3484","3668","3534","3396","3635","3234","","","","","","","","","","","","","","","","","","","","","","","","","","84513","74786","74857","67911","72766","65185","66244","62521","61266","57649","62826","71083","71964","71229","70261","72918","66732","62136","58840","57582","62111","63108","60553","65463","58046","60977","57279","44850",
"서울특별시","40 - 44세","총전입[명]","명","6440","9292","8019","6383","7091","6705","7290","8498","7063","","","","","","","","","","","","","","","","","","","","","","","","","","128830","141865","145169","135811","179770","182067","195685","192616","189942","160623","158962","169237","161567","159199","154946","145178","147557","133527","132575","133976","132521","119231","110731","101672","98888","113320","101287","84917",
"서울특별시","40 - 44세","총전출[명]","명","7203","10035","8785","7233","7781","7520","7791","9126","7439","","","","","","","","","","","","","","","","","","","","","","","","","","149244","154553","157832","144813","185020","184215","200492","198454","192994","163356","161227","170149","164464","162739","158950","154460","158035","144629","142969","144679","146756","134208","122337","116297","108170","124525","115580","94278",
"서울특별시","40 - 44세","순이동[명]","명","-763","-743","-766","-850","-690","-815","-501","-628","-376","","","","","","","","","","","","","","","","","","","","","","","","","","-20414","-12688","-12663","-9002","-5250","-2148","-4807","-5838","-3052","-2733","-2265","-912","-2897","-3540","-4004","-9282","-10478","-11102","-10394","-10703","-14235","-14977","-11606","-14625","-9282","-11205","-14293","-9361",
"서울특별시","40 - 44세","시도내이동-시군구내[명]","명","1595","2280","2294","1898","2169","2030","2103","2398","2187","","","","","","","","","","","","","","","","","","","","","","","","","","48872","54101","54257","46126","67267","68115","74806","74204","71941","58177","57337","61168","58533","56430","52201","49595","53064","46605","46509","47578","48770","42847","38426","34605","31819","36035","31616","25044",
"서울특별시","40 - 44세","시도내이동-시군구간 전입[명]","명","2617","3960","3380","2652","2923","2725","3012","3722","2986","","","","","","","","","","","","","","","","","","","","","","","","","","53235","55983","57281","55635","69305","70095","74968","73778","72568","61158","60370","63298","60641","61571","60331","56751","57612","51984","51385","51988","50978","46161","43477","39828","39114","46376","42347","35126",
"서울특별시","40 - 44세","시도내이동-시군구간 전출[명]","명","2617","3960","3380","2652","2923","2725","3012","3722","2986","","","","","","","","","","","","","","","","","","","","","","","","","","53235","55983","57281","55635","69305","70095","74968","73778","72568","61158","60370","63298","60641","61571","60331","56751","57612","51984","51385","51988","50978","46161","43477","39828","39114","46376","42347","35126",
"서울특별시","40 - 44세","시도간전입[명]","명","2228","3052","2345","1833","1999","1950","2175","2378","1890","","","","","","","","","","","","","","","","","","","","","","","","","","26723","31781","33631","34050","43198","43857","45911","44634","45433","41288","41255","44771","42393","41198","42414","38832","36881","34938","34681","34410","32773","30223","28828","27239","27955","30909","27324","24747",
"서울특별시","40 - 44세","시도간전출[명]","명","2991","3795","3111","2683","2689","2765","2676","3006","2266","","","","","","","","","","","","","","","","","","","","","","","","","","47137","44469","46294","43052","48448","46005","50718","50472","48485","44021","43520","45683","45290","44738","46418","48114","47359","46040","45075","45113","47008","45200","40434","41864","37237","42114","41617","34108",
"서울특별시","45 - 49세","총전입[명]","명","5169","7057","6399","5071","5609","5073","5502","6736","5372","","","","","","","","","","","","","","","","","","","","","","","","","","87066","89435","90516","82366","110474","118056","131785","132090","143396","129460","135897","154903","149218","148145","136343","123877","119675","105152","103433","109604","115999","111421","109352","104175","100063","106038","89492","70685",
"서울특별시","45 - 49세","총전출[명]","명","5757","7555","6948","5583","6144","5603","5918","7115","5756","","","","","","","","","","","","","","","","","","","","","","","","","","105661","101950","101553","88867","116737","124206","141525","142611","150633","134885","140642","158704","154716","154043","141140","132197","127982","113587","111309","117142","126590","123709","119386","116009","108666","115885","100979","77639",
"서울특별시","45 - 49세","순이동[명]","명","-588","-498","-549","-512","-535","-530","-416","-379","-384","","","","","","","","","","","","","","","","","","","","","","","","","","-18595","-12515","-11037","-6501","-6263","-6150","-9740","-10521","-7237","-5425","-4745","-3801","-5498","-5898","-4797","-8320","-8307","-8435","-7876","-7538","-10591","-12288","-10034","-11834","-8603","-9847","-11487","-6954",
"서울특별시","45 - 49세","시도내이동-시군구내[명]","명","1350","1919","2026","1608","1913","1641","1699","2143","1737","","","","","","","","","","","","","","","","","","","","","","","","","","33504","34883","34124","27916","42126","44931","50379","51035","54368","46669","48425","55551","53475","52188","45805","42455","43585","37640","37216","40720","44636","42114","39530","37276","34014","36511","30624","22720",
"서울특별시","45 - 49세","시도내이동-시군구간 전입[명]","명","2013","2814","2480","2024","2207","2013","2205","2768","2220","","","","","","","","","","","","","","","","","","","","","","","","","","36685","35528","36131","34152","43916","47644","53094","52808","56887","51076","53682","60077","57463","58703","53298","48730","46680","40511","40058","41626","44022","42276","42507","40145","38951","41499","35714","28053",
"서울특별시","45 - 49세","시도내이동-시군구간 전출[명]","명","2013","2814","2480","2024","2207","2013","2205","2768","2220","","","","","","","","","","","","","","","","","","","","","","","","","","36685","35528","36131","34152","43916","47644","53094","52808","56887","51076","53682","60077","57463","58703","53298","48730","46680","40511","40058","41626","44022","42276","42507","40145","38951","41499","35714","28053",
"서울특별시","45 - 49세","시도간전입[명]","명","1806","2324","1893","1439","1489","1419","1598","1825","1415","","","","","","","","","","","","","","","","","","","","","","","","","","16877","19024","20261","20298","24432","25481","28312","28247","32141","31715","33790","39275","38280","37254","37240","32692","29410","27001","26159","27258","27341","27031","27315","26754","27098","28028","23154","19912",
"서울특별시","45 - 49세","시도간전출[명]","명","2394","2822","2442","1951","2024","1949","2014","2204","1799","","","","","","","","","","","","","","","","","","","","","","","","","","35472","31539","31298","26799","30695","31631","38052","38768","39378","37140","38535","43076","43778","43152","42037","41012","37717","35436","34035","34796","37932","39319","37349","38588","35701","37875","34641","26866",
