"성별","행정구역별","연령별","항목","단위","2013. 1/2","2013. 2/2","2014. 1/2","2014. 2/2","2015. 1/2","2015. 2/2","2016. 1/2","2016. 2/2","2017. 1/2","2017. 2/2","2018. 1/2","2018. 2/2","2019. 1/2","2019. 2/2","2020. 1/2","2020. 2/2","2021. 1/2","2021. 2/2","2022. 1/2","2022. 2/2",
"전체","경상남도","30~39세","가구내 고용활동 및 달리 분류되지 않는 자가소비생산활동","",".10708","0","0",".21868",".09399","0","0",".15889",".88722",".64351","0","0","0","0","0","0","0","0","0","0",
"전체","경상남도","30~39세","국제 및 외국기관","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","-","-","0","0","0",
"전체","경상남도","40~49세","합계","","460.13765","465.15579","468.36431","460.20751","465.61481","455.78622","437.28544","446.68108","441.79745","439.97892","437.84128","440.8917","413.0048","426.69374","407.23233","401.82295","405.76886","402.9884","389.38513","383.98047",
"전체","경상남도","40~49세","농림어업","","16.80756","20.44609","18.76076","17.47976","16.14277","14.3062","13.9397","15.30695","13.47485","13.74444","14.17671","15.69952","15.09424","16.07283","13.54739","12.86073","13.23204","15.43189","14.17205","14.67431",
"전체","경상남도","40~49세","광업","","1.17417",".001",".001",".001",".001",".003",".003",".003",".002",".71584",".34309",".18189",".45706",".48528",".93687","0","0","0","0",".002",
"전체","경상남도","40~49세","제조업","","132.64523","132.7912","136.43906","138.65486","136.08186","132.11391","128.11744","125.77834","122.32307","119.54071","119.01371","122.15314","107.60338","115.32366","116.78495","110.01849","110.00886","111.1885","113.47424","110.21916",
"전체","경상남도","40~49세","전기,가스,증기 및 수도사업","","2.02004","1.80332","1.71347","1.89006","2.16988","2.18342","1.4912","1.42692","1.90139","1.67695","2.34787","2.36949","2.87369","2.42997","1.71956","1.82457",".75807",".76213",".59337","1.97551",
"전체","경상남도","40~49세","하수·폐기물처리,원료재생 및 환경복원업","","1.60512","1.47325","1.9418","2.2772","2.03759","2.49559","1.42321","1.66365","2.74047","2.62476","2.46698","2.60856","2.43168","2.22926","2.26784","1.90947","4.10769","4.1902","3.1338","4.22711",
"전체","경상남도","40~49세","건설업","","39.58766","35.22884","37.16313","34.54864","34.72349","30.71767","30.14095","31.71663","33.16045","34.7858","31.21675","33.00096","28.59362","30.65947","34.63733","36.38017","34.10614","34.82108","30.14746","28.12946",
"전체","경상남도","40~49세","도소매업","","61.78412","63.46164","64.13415","60.5989","64.82576","61.82636","57.0881","59.9164","55.06462","53.10997","50.68553","50.43434","50.98057","51.90569","43.73334","43.31918","41.61337","40.64493","38.50915","35.12436",
"전체","경상남도","40~49세","운수업","","28.99348","27.87406","25.57058","25.57108","28.53588","26.00026","24.68406","25.6351","22.43677","21.89824","25.54094","23.14779","22.12094","24.47424","23.84545","22.86236","21.06745","23.3016","21.52083","25.24999",
"전체","경상남도","40~49세","숙박 및 음식점업","","33.54457","34.0262","32.09505","31.83669","32.62319","30.26644","32.57313","35.8756","35.10516","38.79143","39.22727","35.52668","36.22103","34.34463","31.10052","29.72238","28.8907","28.28992","25.15691","22.31266",
"전체","경상남도","40~49세","출판,영상,방송통신 및 정보서비스업","","3.67022","4.00355","4.80324","5.20488","8.34422","6.48492","4.81596","4.49047","4.2504","4.86372","4.66428","4.6677","5.67279","5.29421","5.82139","5.50084","5.47032","4.90263","4.73514","5.19383",
"전체","경상남도","40~49세","금융 및 보험업","","12.80416","17.35259","19.35006","17.4129","16.75152","22.13559","16.11628","16.08104","14.86002","10.58166","11.81113","13.11402","12.67049","12.7796","12.10518","14.16507","13.31365","11.49601","10.3936","11.45447",
"전체","경상남도","40~49세","부동산업 및 임대업","","6.13793","6.92091","4.07059","8.48371","7.20736","3.79463","4.87019","4.89867","7.30967","7.76926","7.49097","9.55189","7.62559","7.01743","4.91474","4.67361","3.83734","3.6564","3.00539","3.06509",
"전체","경상남도","40~49세","전문,과학 및 기술서비스업","","6.74038","7.869","7.73503","8.38771","8.52407","7.46599","7.50391","8.30252","8.68172","11.62031","8.61488","9.08443","9.23379","8.144","6.81058","6.65312","7.80047","5.98227","7.5821","11.03402",
"전체","경상남도","40~49세","사업시설관리 및 사업지원 서비스업","","6.04201","7.57977","10.21534","10.4347","9.83292","9.8879","12.04562","9.20285","8.48144","9.51669","9.47103","11.76583","8.05516","8.40553","8.22435","8.90305","11.63897","12.77814","13.07416","9.2915",
"전체","경상남도","40~49세","공공행정,국방 및 사회보장행정","","25.28608","24.72678","22.68429","21.68099","22.20381","20.64111","22.65787","21.78477","21.0859","20.32501","22.13238","21.99649","19.79073","19.79111","17.27431","16.50826","16.90087","15.27708","18.42968","16.67211",
"전체","경상남도","40~49세","교육서비스업","","28.4217","29.37918","29.50217","30.65049","31.90343","37.71799","32.71542","33.00728","35.84371","31.397","33.37194","30.76868","29.26432","28.3111","25.85071","28.87376","32.09596","31.91593","28.80942","34.33597",
"전체","경상남도","40~49세","보건업 및 사회복지서비스업","","22.99883","23.78287","24.9368","23.44857","23.9697","25.86009","23.51671","25.54499","27.81558","30.57935","30.9259","33.70003","29.58351","34.47113","35.66336","34.99946","37.34975","36.77401","34.63698","33.24014",
"전체","경상남도","40~49세","예술,스포츠 및 여가관련 서비스업","","5.12006","5.76724","5.40886","3.31428","5.61815","4.92061","4.69298","4.77173","6.12153","5.23089","5.75823","4.04369","5.3606","5.93153","4.25721","4.5206","4.57335","5.10956","5.15326","4.06796",
"전체","경상남도","40~49세","협회 및 단체,수리 기타 개인서비스업","","24.57895","20.05683","21.41169","17.90466","13.57275","16.66938","18.56628","20.69688","20.90175","20.71019","18.47062","16.9102","19.37161","18.57708","17.5918","18.12783","19.00387","16.46612","16.8576","13.09597",
"전체","경상남도","40~49세","가구내 고용활동 및 달리 분류되지 않는 자가소비생산활동","",".17542",".61147",".42725",".42644",".54548",".29516",".32345",".57728",".23697",".49669",".1111",".16637","0",".046",".14545","0","0","0","0",".61488",
"전체","경상남도","40~49세","국제 및 외국기관","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","-","-","0","0","0",
"전체","경상남도","50~59세","합계","","360.4149","370.63604","379.37112","374.60215","398.75859","416.45271","412.59471","421.44399","429.7509","436.25355","429.93955","430.53617","425.22588","436.07661","419.99499","423.79274","428.57734","442.90742","443.19668","448.20971",
"전체","경상남도","50~59세","농림어업","","37.75368","44.81602","44.86576","43.6351","39.20899","40.19921","38.76396","39.71866","37.33963","37.18936","40.42316","42.07569","36.2632","37.17696","33.27349","34.04098","32.57995","37.24652","34.2945","40.33015",
"전체","경상남도","50~59세","광업","","1.52057",".003",".003",".005",".005",".004",".004",".003",".004",".42964",".40971",".39854","0",".70682",".45508",".003",".002",".002",".001",".006",
"전체","경상남도","50~59세","제조업","","83.93964","88.28695","90.34323","91.50511","99.81095","99.33628","100.29151","96.65672","104.22407","98.94256","97.09069","94.73897","90.37091","98.01727","103.23184","88.10666","92.85337","98.39472","109.8549","103.53627",
"전체","경상남도","50~59세","전기,가스,증기 및 수도사업","",".77697","1.32404","1.30897",".43133",".89827",".85455",".74218",".49655",".54977","1.21336","1.85689","1.20618","1.45382","1.79199","1.42944","1.6944","1.2324",".9458",".77169","1.00657",
"전체","경상남도","50~59세","하수·폐기물처리,원료재생 및 환경복원업","","2.34486","2.21724","2.15384","1.39826","1.78951","1.77287","2.12765","2.9245","1.78257","1.82964","3.28938","4.2908","3.66872","2.75199","2.89452","3.81516","5.10401","5.31693","4.92446","3.01818",
"전체","경상남도","50~59세","건설업","","28.36139","26.42858","25.44646","24.3251","23.99817","26.31422","25.30408","26.07482","27.60601","33.1729","28.38783","29.76945","26.59187","29.53707","27.31968","39.18928","37.83949","37.48614","34.17095","36.44366",
"전체","경상남도","50~59세","도소매업","","38.68843","37.21533","41.94175","46.89307","50.19772","48.71243","47.94517","53.25749","52.86008","54.17749","44.495","48.90765","52.70359","53.50392","52.71985","48.42367","48.20378","47.98569","43.24705","38.9242",
"전체","경상남도","50~59세","운수업","","27.29209","29.73472","29.28862","28.28581","32.4719","33.20659","32.61891","34.9739","31.42917","29.56334","33.98083","31.54894","29.23568","29.70906","28.5703","26.98448","25.16813","24.69933","22.01552","26.37345",
"전체","경상남도","50~59세","숙박 및 음식점업","","35.41695","36.36309","36.29977","35.99554","38.04104","44.19462","47.64727","45.67013","49.57144","49.61192","51.64117","44.1198","45.8511","43.96277","39.65196","41.05634","38.34725","37.78297","37.76179","37.5591",
"전체","경상남도","50~59세","출판,영상,방송통신 및 정보서비스업","","2.58638","2.70047","2.77486","2.60851","3.86249","3.4178","3.79682","4.72671","3.65747","3.27589","3.53595","3.772","2.53582","2.9052","3.32675","3.02966","3.02688","3.71549","3.74585","4.56676",
"전체","경상남도","50~59세","금융 및 보험업","","7.73098","9.07898","9.5149","8.69983","10.47959","11.29719","9.31388","10.35425","7.92222","9.81607","9.31318","10.71557","8.79627","9.74972","10.01851","9.99871","10.57798","9.85424","11.01928","15.09631",
